rede,descricao_rede,codigo,variavel,descricao_variavel,n_anos,primeiro_ano,ultimo_ano,amplitude_anos,anos_faltantes_na_amplitude,valor_min_c,valor_mediano_c,valor_medio_c,valor_max_c,sen_slope_c_ano,sen_slope_c_decada,mk_s,mk_var_s,mk_z,mk_tau,mk_p,rho1_anos_consecutivos,n_pares_rho1,estacao,uf,regiao,mk_p_fdr,significativo_p05,significativo_fdr05,tendencia_mk_p05,tendencia_mk_fdr05,autocorrelacao_abs_ge_03
sensibilidade_10a,>=10 anos válidos,A819,tmax_inmet,Máxima anual INMET,11,2007,2020,14,3,31.899999618530273,33.0,33.181818355213515,35.29999923706055,0.1833333969116211,1.833333969116211,31.0,163.0,2.3497813499638722,0.5636363636363636,0.018784441832692813,0.5889116101323228,8,CASTRO,PR,Sul,0.22576626764433036,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A820,tmax_inmet,Máxima anual INMET,11,2007,2025,19,8,36.70000076293945,37.900001525878906,38.290909160267226,40.099998474121094,0.028571265084402903,0.285712650844029,11.0,163.0,0.7832604499879574,0.2,0.43347418315950703,-0.4608445141006111,5,MAL. CANDIDO RONDON,PR,Sul,0.6438816191163673,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A821,tmax_inmet,Máxima anual INMET,11,2008,2025,18,7,35.099998474121094,36.0,36.42727279663086,37.900001525878906,0.09999974568684895,0.9999974568684895,19.0,161.0,1.4185987312303812,0.34545454545454546,0.15601603599625435,0.33909077156750544,8,JOAQUIM TAVORA,PR,Sul,0.38822595003719107,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A823,tmax_inmet,Máxima anual INMET,10,2007,2023,17,7,28.899999618530273,30.949999809265137,30.799999809265138,33.400001525878906,0.12000007629394531,1.2000007629394531,22.0,124.0,1.8858556712811365,0.4888888888888889,0.059314406470354526,-0.26904690296517986,5,INACIO MARTINS,PR,Sul,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A826,tmax_inmet,Máxima anual INMET,10,2007,2024,18,8,37.099998474121094,38.0,38.41999969482422,40.0,0.04444461398654514,0.4444461398654514,13.0,116.33333333333333,1.1125746489877435,0.28888888888888886,0.2658911532616728,-0.39177146694469495,4,ALEGRETE,RS,Sul,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A827,tmax_inmet,Máxima anual INMET,14,2007,2024,18,4,33.5,36.599998474121094,36.835713795253206,39.29999923706055,0.14285714285714285,1.4285714285714284,23.0,329.0,1.2128992621239367,0.25274725274725274,0.22516833779793358,0.21006419227857992,10,BAGE,RS,Sul,0.45891451703578845,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A828,tmax_inmet,Máxima anual INMET,10,2007,2024,18,8,32.70000076293945,33.89999961853027,33.95999984741211,35.599998474121094,0.09000015258789062,0.9000015258789062,17.0,125.0,1.4310835055998654,0.37777777777777777,0.15240628395674935,0.691900518365573,5,ERECHIM,RS,Sul,0.3837052325499336,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A829,tmax_inmet,Máxima anual INMET,12,2007,2022,16,4,28.399999618530273,29.65000057220459,30.3083332379659,35.70000076293945,0.22249999046325683,2.2249999046325684,42.0,210.66666666666666,2.8247885548739458,0.6363636363636364,0.004731182624851297,0.20543342724416952,8,SAO JOSE DOS AUSENTES,RS,Sul,0.21967370445535767,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A831,tmax_inmet,Máxima anual INMET,13,2008,2024,17,4,37.5,39.29999923706055,39.292307927058296,41.5,0.10333340962727865,1.0333340962727864,28.0,268.6666666666667,1.6472399654337202,0.358974358974359,0.09950873215916976,0.26529281229924867,9,QUARAI,RS,Sul,0.30862128524728016,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A832,tmax_inmet,Máxima anual INMET,13,2008,2024,17,4,36.900001525878906,38.5,38.58461526724008,41.20000076293945,-0.03303572109767369,-0.3303572109767369,-8.0,268.6666666666667,-0.4270622132605941,-0.10256410256410256,0.6693340144640528,-0.12135899233849534,9,SAO GABRIEL,RS,Sul,0.80925129432377,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A834,tmax_inmet,Máxima anual INMET,10,2009,2023,15,5,33.29999923706055,34.55000114440918,35.69000015258789,39.70000076293945,0.016666730244954426,0.16666730244954425,6.0,124.0,0.4490132550669373,0.13333333333333333,0.6534220947553175,-0.7311814297624676,6,TRAMANDAI,RS,Sul,0.8036340705611376,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A835,tmax_inmet,Máxima anual INMET,13,2007,2024,18,5,35.599998474121094,37.20000076293945,37.49230780968299,40.400001525878906,0.0633927753993443,0.633927753993443,10.0,268.6666666666667,0.5490799884779067,0.1282051282051282,0.5829505577618919,-0.20220193462460165,9,MARINGA,PR,Sul,0.727410830558578,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A836,tmax_inmet,Máxima anual INMET,10,2008,2024,17,7,35.0,36.85000038146973,37.10000038146973,40.400001525878906,0.07000007629394531,0.7000007629394531,8.0,124.0,0.6286185570937122,0.17777777777777778,0.5295988084250076,0.9847666911698278,4,JAGUARAO,RS,Sul,0.6844338627445093,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A837,tmax_inmet,Máxima anual INMET,11,2009,2024,16,5,34.0,34.70000076293945,35.22727272727273,37.900001525878906,0.03333346048990885,0.3333346048990885,9.0,163.0,0.6266083599903659,0.16363636363636364,0.5309159869887315,0.13313814184735492,6,SOLEDADE,RS,Sul,0.6844338627445093,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A838,tmax_inmet,Máxima anual INMET,10,2007,2022,16,6,35.0,37.20000076293945,37.22000007629394,39.599998474121094,0.19999980926513672,1.9999980926513672,28.0,124.0,2.4246715773614613,0.6222222222222222,0.01532224105510075,-0.7649090638439142,4,CAMAQUA,RS,Sul,0.22576626764433036,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A839,tmax_inmet,Máxima anual INMET,16,2007,2024,18,2,32.400001525878906,34.75,34.793750524520874,37.29999923706055,0.08154755546933129,0.8154755546933129,16.0,488.6666666666667,0.6785547598194783,0.13333333333333333,0.49742001598396635,0.16637214257955815,13,PASSO FUNDO,RS,Sul,0.6758607913280517,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A840,tmax_inmet,Máxima anual INMET,13,2008,2024,17,4,33.20000076293945,34.099998474121094,34.57692249004658,37.900001525878906,-0.01388867696126302,-0.1388867696126302,-6.0,266.6666666666667,-0.30618621784789724,-0.07692307692307693,0.7594628653799337,0.004569038488248461,9,BENTO GONCALVES,RS,Sul,0.8582051455244359,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A841,tmax_inmet,Máxima anual INMET,11,2008,2020,13,2,33.70000076293945,34.900001525878906,35.000000346790664,36.79999923706055,0.1700000762939453,1.7000007629394531,33.0,165.0,2.4911966213168735,0.6,0.012731364269923504,-0.001784973607021046,8,JOACABA,SC,Sul,0.21967370445535767,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A844,tmax_inmet,Máxima anual INMET,15,2008,2024,17,2,32.5,33.400001525878906,33.5533332824707,35.099998474121094,0.02857153756277902,0.2857153756277902,7.0,406.3333333333333,0.2976528360834951,0.06666666666666667,0.7659681439026508,0.049490197572288674,12,LAGOA VERMELHA,RS,Sul,0.8582051455244359,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A845,tmax_inmet,Máxima anual INMET,13,2009,2023,15,2,23.200000762939453,25.700000762939453,25.507692337036133,27.5,0.05576929679283729,0.5576929679283729,8.0,266.6666666666667,0.42866070498705616,0.10256410256410256,0.6681701611064071,0.03216894907504505,10,BOM JARDIM DA SERRA - MORRO DA IGREJA,SC,Sul,0.80925129432377,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A853,tmax_inmet,Máxima anual INMET,15,2008,2024,17,2,33.5,36.900001525878906,36.62666676839193,39.0,-0.016666412353515625,-0.16666412353515625,-7.0,406.3333333333333,-0.2976528360834951,-0.06666666666666667,0.7659681439026508,0.42374338959129265,12,CRUZ ALTA,RS,Sul,0.8582051455244359,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A854,tmax_inmet,Máxima anual INMET,11,2008,2024,17,6,34.900001525878906,35.900001525878906,35.900000832297586,36.70000076293945,-0.045454545454545456,-0.4545454545454546,-15.0,163.0,-1.0965646299831404,-0.2727272727272727,0.2728317563249592,0.22834327410591387,6,FREDERICO WESTPHALEN,RS,Sul,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A856,tmax_inmet,Máxima anual INMET,10,2010,2024,15,5,32.79999923706055,34.95000076293945,34.82999954223633,36.79999923706055,-0.02500009536743164,-0.2500009536743164,-4.0,124.0,-0.26940795304016235,-0.08888888888888889,0.7876157667022056,0.08870787367317343,4,PALMEIRA DAS MISSOES,RS,Sul,0.8733148915765389,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A859,tmax_inmet,Máxima anual INMET,12,2009,2023,15,3,31.399999618530273,33.5,33.258333683013916,34.79999923706055,0.10000019073486328,1.0000019073486328,11.0,209.0,0.6917144638660746,0.16666666666666666,0.4891166619192186,0.07413061808687432,8,CACADOR,SC,Sul,0.674739747388408,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A860,tmax_inmet,Máxima anual INMET,13,2009,2025,17,4,31.799999237060547,33.099998474121094,33.19999944246732,34.5,0.04142859322684152,0.41428593226841515,19.0,265.6666666666667,1.1043429722015443,0.24358974358974358,0.26944438863166387,0.37767961681974443,9,CURITIBANOS,SC,Sul,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A863,tmax_inmet,Máxima anual INMET,11,2009,2025,17,6,34.29999923706055,36.0,35.90909056230025,36.70000076293945,0.0,0.0,-3.0,160.33333333333334,-0.15794943794779692,-0.05454545454545454,0.8744966411277522,-0.2144575214109256,6,ITUPORANGA,SC,Sul,0.9128891765918974,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A864,tmax_inmet,Máxima anual INMET,12,2011,2025,15,3,32.20000076293945,34.19999885559082,33.899999936421715,35.20000076293945,0.11944442325168186,1.1944442325168185,33.0,211.66666666666666,2.1994988691951063,0.5,0.027842469454623646,0.29311797731782313,9,MAJOR VIEIRA,SC,Sul,0.23098977301618662,True,False,crescente,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A867,tmax_inmet,Máxima anual INMET,12,2009,2025,17,5,34.79999923706055,36.70000076293945,36.875,38.70000076293945,0.039999771118164065,0.3999977111816406,11.0,211.66666666666666,0.6873433966234707,0.16666666666666666,0.49186635790930683,-0.4778374851570372,8,ARARANGUA,SC,Sul,0.674739747388408,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A868,tmax_inmet,Máxima anual INMET,10,2011,2025,15,5,34.79999923706055,36.5,36.989999771118164,39.0,-0.125,-1.25,-12.0,121.33333333333333,-0.998625428903524,-0.26666666666666666,0.3179761769815497,-0.06826328407939186,7,ITAJAI,SC,Sul,0.5225160114893238,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A871,tmax_inmet,Máxima anual INMET,11,2009,2025,17,6,34.0,35.79999923706055,36.06363643299449,37.900001525878906,0.19999991522894967,1.9999991522894967,22.0,164.0,1.6398244998303637,0.4,0.1010416625795911,0.19599161660844847,5,JAPIRA,PR,Sul,0.30889879702903567,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A873,tmax_inmet,Máxima anual INMET,10,2011,2024,14,4,37.70000076293945,39.30000114440918,39.29000015258789,41.099998474121094,0.1833337148030599,1.833337148030599,20.0,124.0,1.7062503692543616,0.4444444444444444,0.08796147430808014,0.06885026406180675,7,MORRETES,PR,Sul,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A874,tmax_inmet,Máxima anual INMET,10,2012,2025,14,4,33.20000076293945,35.25,35.10999984741211,36.900001525878906,0.24545461481267755,2.4545461481267754,25.0,125.0,2.146625258399798,0.5555555555555556,0.0318231273864902,0.7145009469707869,6,SAO MATEUS DO SUL,PR,Sul,0.23679272659798273,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A876,tmax_inmet,Máxima anual INMET,12,2009,2025,17,5,31.5,33.20000076293945,32.891666889190674,33.900001525878906,0.061249923706054685,0.6124992370605469,21.0,209.66666666666666,1.3812277665483927,0.3181818181818182,0.16720893987809785,0.30088700473526603,7,CLEVELANDIA,PR,Sul,0.38940767119774217,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A879,tmax_inmet,Máxima anual INMET,13,2009,2024,16,3,31.100000381469727,32.29999923706055,32.39999961853027,34.099998474121094,-0.008333365122477213,-0.08333365122477213,-1.0,267.6666666666667,0.0,-0.01282051282051282,1.0,0.03917472659885504,10,CANELA,RS,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A880,tmax_inmet,Máxima anual INMET,11,2009,2024,16,5,30.600000381469727,32.20000076293945,32.41818185286088,34.29999923706055,0.0666669209798177,0.666669209798177,9.0,163.0,0.6266083599903659,0.16363636363636364,0.5309159869887315,-0.2251771589532621,6,VACARIA,RS,Sul,0.6844338627445093,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A884,tmax_inmet,Máxima anual INMET,11,2014,2024,11,0,37.70000076293945,39.79999923706055,39.781818043101914,41.099998474121094,0.11428560529436384,1.1428560529436385,16.0,164.0,1.1713032141645454,0.2909090909090909,0.24147691993853201,-0.06260363835989122,10,CAMPO BOM,RS,Sul,0.4643703705627494,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A899,tmax_inmet,Máxima anual INMET,10,2009,2024,16,6,31.899999618530273,35.60000038146973,35.5100004196167,39.900001525878906,0.09999942779541016,0.9999942779541016,3.0,125.0,0.17888543819998318,0.06666666666666667,0.8580276569875213,-0.7792255045577189,5,Santa Vitoria do Palmar - Barra do Chui,RS,Sul,0.9000878362516154,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A904,tmax_inmet,Máxima anual INMET,10,2003,2024,22,12,37.599998474121094,38.95000076293945,38.9,39.79999923706055,0.07142857142857142,0.7142857142857142,22.0,124.0,1.8858556712811365,0.4888888888888889,0.059314406470354526,-0.45221671088973003,5,SORRISO,MT,Centro-Oeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A906,tmax_inmet,Máxima anual INMET,11,2004,2024,21,10,36.599998474121094,38.599998474121094,38.827272241765804,40.79999923706055,0.15714263916015625,1.5714263916015625,36.0,164.0,2.733040833050606,0.6545454545454545,0.006275255208980124,0.6656030158654063,6,GUARANTA DO NORTE,MT,Centro-Oeste,0.21967370445535767,True,False,crescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A907,tmax_inmet,Máxima anual INMET,13,2004,2025,22,9,39.29999923706055,40.70000076293945,41.13846147977389,45.0,0.10384626702947931,1.0384626702947932,28.0,266.6666666666667,1.653405576378645,0.358974358974359,0.09824834872949123,-0.552082815841482,7,RONDONOPOLIS,MT,Centro-Oeste,0.30862128524728016,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A931,tmax_inmet,Máxima anual INMET,10,2009,2024,16,6,36.099998474121094,37.650001525878906,37.72000007629394,39.5,0.10000101725260417,1.0000101725260417,11.0,125.0,0.8944271909999159,0.24444444444444444,0.3710933695226976,-0.6264689152661301,6,SANTO ANTONIO DO LESTE,MT,Centro-Oeste,0.5785026585348614,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A934,tmax_inmet,Máxima anual INMET,12,2009,2024,16,4,34.5,36.75,36.75,39.79999923706055,0.1866664250691732,1.866664250691732,26.0,212.66666666666666,1.714313703309354,0.3939393939393939,0.08647112777407259,0.07356597353857953,7,ALTO TAQUARI,MT,Centro-Oeste,0.29366917979502327,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A936,tmax_inmet,Máxima anual INMET,10,2009,2024,16,6,38.5,39.14999961853027,39.63999977111816,41.20000076293945,0.10714285714285714,1.0714285714285714,16.0,124.0,1.347039765200812,0.35555555555555557,0.17796742596806472,0.0043758280510105205,5,SALTO DO CEU,MT,Centro-Oeste,0.4008950437596405,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A937,tmax_inmet,Máxima anual INMET,11,2009,2023,15,4,37.900001525878906,39.20000076293945,39.263636502352625,40.599998474121094,0.09285708836146764,0.9285708836146764,10.0,164.0,0.7027819284987273,0.18181818181818182,0.4821916609549382,-0.29400575166129556,7,PONTES E LACERDA,MT,Centro-Oeste,0.6744380094402403,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A939,tmax_inmet,Máxima anual INMET,10,2010,2025,16,6,38.29999923706055,39.099998474121094,39.259999465942386,40.5,0.0625,0.625,13.0,123.0,1.0820035616009187,0.28888888888888886,0.27925094536873774,0.5890332476139922,5,CACOAL,RO,Norte,0.48087306604557295,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,F501,tmax_inmet,Máxima anual INMET,11,2015,2025,11,0,32.29999923706055,33.900001525878906,33.836363705721766,35.70000076293945,0.05000019073486328,0.5000019073486328,9.0,163.0,0.6266083599903659,0.16363636363636364,0.5309159869887315,0.08410253972979895,10,BELO HORIZONTE - CERCADINHO,MG,Sudeste,0.6844338627445093,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
