ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,prioridade_diagnostico
2022,A253,ALTAMIRA,PA,N,-3.27027777,-52.39472221,191.0,-3.25,-52.5,6043,11.90294156654144,0.5886986301369863,5157,214.875,27.12191194301662,26.89628049433636,-0.22563146955927307,1.0432313908809403,1.3434575555788322,0.9404434243106794,1.32450323657425,-6.846972465515137,-2.5510660648345946,-0.12495078891515732,1.7915824413299553,5.718799114227295,6.846972465515137,0.0,0.0,0.0,0.0,20.299999237060547,37.29999923706055,20.367929458618164,34.612693786621094,5157,True,7,-0.2595208608118151,1.3434575555788322,0.9193739400770143,0.033889391252542006,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.56908902513811
2024,A926,CARLINDA,MT,CO,-9.97055554,-55.82749999,293.71,-10.0,-55.75,10377,9.096710031058112,0.5925546448087432,5205,216.875,26.831162346245346,26.71972152460778,-0.11144081940153153,1.0860594837481579,1.4573285736558752,0.9387028763570124,1.4532010319739845,-6.666112899780273,-2.4109858512878417,-0.09346580505371094,2.107162237167359,10.461082458496094,10.461082458496094,1.0,0.01921229586935639,0.0,0.0,17.299999237060547,38.70000076293945,16.548974990844727,37.620994567871094,5205,True,17,0.1872264780251216,1.6201080316549519,0.9166736661038832,-0.2986672974266531,-0.16277945799907667,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.56876939305741
2020,A319,IGUATU,CE,NE,-6.39638888,-39.26888888,221.56,-6.5,-39.25,8189,11.70855889469904,0.7489754098360656,6579,274.125,28.224502208041173,28.018665416640413,-0.2058367884356214,1.042443941477138,1.3577484991534936,0.9359897736206967,1.3421572232653667,-5.89589786529541,-2.5212739944458007,-0.20371055603027344,1.9592387080192537,5.292039394378662,5.89589786529541,0.0,0.0,0.0,0.0,19.399999618530273,38.20000076293945,20.377344131469727,37.352439880371094,6579,True,19,-0.3442325338557988,1.359926671496434,0.9433593837005797,0.13839574542017738,-0.0021781723429403765,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5635852875891
2016,A548,CHAPADA GAUCHA,MG,SE,-15.31,-45.61666666,880.0,-15.25,-45.5,13799,14.181535257242224,0.6125910746812386,5381,224.20833333333334,25.472049797850676,25.448734219290028,-0.023315584970270083,1.151281136019383,1.534968882171046,0.9243917847280939,1.5349344266018228,-5.06337833404541,-2.356200695037842,-0.0896480530500412,2.641846179962158,9.325927734375,9.325927734375,0.0,0.0,0.0,0.0,16.5,36.400001525878906,16.349435806274414,35.859764099121094,5381,True,19,-0.10419606009411657,1.5247160364836565,0.9359665103938183,0.08088047512384648,0.0102528456873896,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.55828446714132
2023,A220,BACABAL,MA,NE,-4.24305555,-44.79499999,22.33,-4.25,-44.75,6718,5.049433582385044,0.3570776255707762,3128,130.33333333333334,30.315664960295344,30.027915065550744,-0.28774989649733806,0.963050336890632,1.2650788517800438,0.9637571727499025,1.2321159959661427,-4.29067325592041,-2.3557698845863344,-0.19160117954015732,1.5074375391006458,6.827195644378662,6.827195644378662,0.0,0.0,0.0,0.0,22.100000381469727,39.0,23.097558975219727,37.093406677246094,3128,True,18,-0.6223609369778428,1.6132566555474153,0.9248820307672376,0.3346110404805047,-0.3481778037673715,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.55282874827738
2025,B828,ACEGUA,RS,S,-31.87472221,-54.11972221,271.0,-31.75,-54.0,24391,17.897269448801193,0.7437106918238994,1892,78.83333333333333,20.706606780499786,20.63862294525727,-0.06798382118782649,1.1363832864601604,1.4827079973545851,0.9648712364995629,1.4815401894752693,-6.842772960662842,-2.2958712220191955,-0.14768028259277344,2.1986356616020193,6.249268054962158,6.842772960662842,0.0,0.0,0.0,0.0,6.5,34.900001525878906,8.399316787719727,32.871971130371094,1892,True,1,-0.06798382118782649,1.4827079973545851,0.9648712364995629,0.0,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5506918185424
2019,A708,FRANCA,SP,SE,-20.58444444,-47.38249999,1002.74,-20.5,-47.5,17172,15.422545580091876,0.6753424657534246,5916,246.5,23.19460784220228,23.217320427046666,0.0227125845696222,1.1241550139752914,1.522639864189792,0.9181708567880451,1.5225991479732024,-5.411181449890137,-2.3101314902305603,-0.07297325134277344,2.606836259365082,9.103271484375,9.103271484375,0.0,0.0,0.0,0.0,9.800000190734863,33.900001525878906,8.937891006469727,33.461814880371094,5916,True,24,-0.052904200671319596,1.6484507346181898,0.9215448590767751,0.0756167852409418,-0.12581087042839778,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.54535244875942
2021,A715,SAO MIGUEL ARCANJO,SP,SE,-23.85194444,-48.16472222,675.68,-23.75,-48.25,19262,14.274862791386807,0.6952054794520548,6090,253.75,19.656075539912155,19.661367252738213,0.0052917190925373956,1.1329251715128017,1.5361874444177772,0.9640835855009068,1.5363044687240213,-6.240575790405273,-2.4060714483261108,-0.04288444481790066,2.624341201782227,9.411035537719727,9.411035537719727,0.0,0.0,0.0,0.0,-1.399999976158142,34.70000076293945,2.0087828636169434,33.466209411621094,6090,True,20,-0.027541497477254314,1.562302435309505,0.9556057280814854,0.03283321656979171,-0.026114990891727752,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.54147916351032
2021,A214,RONDON DO PARA,PA,N,-4.82749999,-48.1736111,203.0,-4.75,-48.25,7026,12.079309462935916,0.20662100456621,1810,75.41666666666667,25.611602222590157,25.311212774666632,-0.3003894357473409,0.9448388245372628,1.2401814726709355,0.9097503965955416,1.203584900502515,-4.86660099029541,-2.5036861419677736,-0.2372310683131218,1.6403812646865843,4.187402725219727,4.86660099029541,0.0,0.0,0.0,0.0,21.0,33.70000076293945,21.350244522094727,32.083885192871094,1810,True,18,-0.5052080125244368,1.8923764753363586,0.9098457303707818,0.20481857677709592,-0.6521950026654231,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.54057090841827
2019,A360,ACARAU,CE,NE,-3.121067,-40.087288,67.15,-3.0,-40.0,5932,16.588089120154194,0.7942922374429223,6958,289.9166666666667,27.212747903622645,27.38788552269164,0.17513760644737567,1.1064904960877304,1.3649312650316652,0.948327845278274,1.3537457520936444,-6.862157821655273,-2.1723164319992065,0.28039588034152985,2.2054523944854734,4.728906631469727,6.862157821655273,0.0,0.0,0.0,0.0,21.100000381469727,36.5,23.063623428344727,34.255516052246094,6958,True,15,0.09583632622867246,1.4406974855785482,0.948327845278274,0.07930128021870321,-0.07576622054688298,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.54006887147905
2022,A366,OURICURI,PE,NE,-7.88583333,-40.10277777,457.85,-8.0,-40.0,9152,17.007971448908666,0.3431506849315068,3006,125.25,26.96709915866712,26.751923389777453,-0.2151757453551617,0.989006085484249,1.3219340681611298,0.9504365626393028,1.3045210635805629,-5.730224132537842,-1.9841811656951904,-0.35913142561912537,1.966510385274887,9.42724609375,9.42724609375,0.0,0.0,0.0,0.0,18.100000381469727,37.79999923706055,18.182214736938477,36.746971130371094,3006,True,16,-0.4125779096615988,1.3800752839722872,0.9481714815596269,0.1974021643064371,-0.05814121581115739,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.5371098135163
2021,A525,SACRAMENTO,MG,SE,-19.87527777,-47.43416666,913.12,-20.0,-47.5,16850,15.481975104805947,0.5832191780821918,5109,212.875,24.172401638874735,24.138921519645532,-0.03348012522625836,1.1150126974806214,1.5001966755657965,0.9380137186715137,1.4999698424236823,-5.887255668640137,-2.260800361633301,-0.12011680752038956,2.4510647773742673,8.95957088470459,8.95957088470459,0.0,0.0,0.0,0.0,5.300000190734863,36.70000076293945,8.063455581665039,36.536766052246094,5109,True,20,0.07065514618533447,1.5808844301039886,0.9397342284167571,-0.10413527141159283,-0.0806877545381921,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.53367680079207
2020,A253,ALTAMIRA,PA,N,-3.27027777,-52.39472221,191.0,-3.25,-52.5,6043,11.90294156654144,0.161316029143898,1417,59.041666666666664,25.784615361194167,25.525094522921737,-0.2595208608118151,0.9279131577547374,1.2735437551908104,0.8742492159992493,1.2472611892246352,-5.441699028015137,-2.425126552581787,-0.19008751213550568,1.6832718610763562,4.99082088470459,5.441699028015137,0.0,0.0,0.0,0.0,21.299999237060547,33.099998474121094,22.119531631469727,30.939111709594727,1417,True,7,-0.2595208608118151,1.3434575555788322,0.9193739400770143,0.0,-0.06991380038802175,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.53306461600263
2020,A458,RIBEIRA DO AMPARO,BA,NE,-11.05861111,-38.44416666,182.0,-11.0,-38.5,11090,8.922342419802625,0.6142987249544627,5396,224.83333333333334,26.72700147437908,26.392242913426426,-0.33475856976179297,0.8925033476370191,1.1943014688231464,0.9631355765755997,1.1465322985021429,-7.601073741912842,-2.2403444051742554,-0.30798397958278656,1.41145059466362,7.499510288238525,7.601073741912842,0.0,0.0,0.0,0.0,17.100000381469727,38.400001525878906,15.707086563110352,37.155662536621094,5396,True,8,-0.3745939524172688,1.3586816820542533,0.966312229969293,0.039835382655475815,-0.16438021323110696,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.52906003858493
2020,A360,ACARAU,CE,NE,-3.121067,-40.087288,67.15,-3.0,-40.0,5932,16.588089120154194,0.1367258652094717,1201,50.041666666666664,26.64546208218869,26.821906320856176,0.17644420496762328,1.072739075389993,1.350711428409821,0.8706549512014818,1.3396951939557173,-4.303271293640137,-2.3213863372802734,0.36562538146972656,2.051270008087158,4.429248332977295,4.429248332977295,0.0,0.0,0.0,0.0,22.600000381469727,33.79999923706055,23.909570693969727,31.608301162719727,1201,True,15,0.09583632622867246,1.4406974855785482,0.948327845278274,0.08060787873895083,-0.08998605716872721,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.52715563337745
2021,A413,FEIRA DE SANTANA,BA,NE,-12.1961111,-38.96749999,229.64,-12.25,-39.0,11893,6.955621708113859,0.3520547945205479,3084,128.5,26.520946814392328,26.23156047207527,-0.2893863514797759,0.9144087510853404,1.2360992077649768,0.9516830728645029,1.201942273907071,-5.817089557647705,-2.426349771022797,-0.23256892710924149,1.4838382720947263,6.492969036102295,6.492969036102295,0.0,0.0,0.0,0.0,18.299999237060547,36.099998474121094,19.147851943969727,37.138084411621094,3084,True,18,-0.40562474013328076,1.2225829185397994,0.961336166377474,0.11623838865350483,0.013516289225177447,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.52548555924476
2021,A804,SANTANA DO LIVRAMENTO,RS,S,-30.75055555,-55.40138888,196.0,-30.75,-55.5,23741,9.423627655819583,0.6670091324200913,5843,243.45833333333334,19.447253117552364,19.535020679495585,0.08776755531781377,1.1115354757219833,1.4354792376525114,0.9729466011960572,1.4329162226611698,-5.670947074890137,-2.0225924015045167,-0.012792587280273438,2.423052096366882,11.889551162719727,11.889551162719727,2.0,0.03422899195618689,0.0,0.0,1.899999976158142,36.0,1.7774749994277954,35.339256286621094,5843,True,23,0.3099212164178352,1.633968370723726,0.9675539433886149,-0.22215366110002144,-0.19848913307121463,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.52324679297033
2022,A309,ARCO VERDE,PE,NE,-8.4336111,-37.05555555,683.95,-8.5,-37.0,9486,9.582794144186394,0.4294520547945205,3762,156.75,24.57490696721987,24.2592746322932,-0.3156323324580115,0.8913805776983345,1.2062127363653388,0.9657353054296058,1.1643391941860386,-8.523193359375,-2.315361034870148,-0.2740962952375412,1.443818259239194,5.909814834594727,8.523193359375,0.0,0.0,0.0,0.0,14.399999618530273,34.70000076293945,15.799402236938477,33.301170349121094,3762,True,22,-0.3988771141670877,1.2359367551989417,0.9680618664971703,0.08324478170907623,-0.029724018833602983,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.52184506882335
2019,A406,CRUZ DAS ALMAS,BA,NE,-12.675422,-39.08958,219.76,-12.75,-39.0,12215,12.774298017440236,0.791095890410959,6930,288.75,25.73197690872919,25.56400757468968,-0.16796933771077788,1.0840173448341228,1.3501980862243768,0.9585407456929133,1.3398060322171257,-7.550536632537842,-2.5125874996185305,0.13137245178222656,1.6281180918216696,8.483789443969727,8.483789443969727,0.0,0.0,0.0,0.0,18.100000381469727,39.29999923706055,19.89682960510254,35.972557067871094,6930,True,23,-0.4631990582823837,1.1962006982135176,0.9603170382359545,0.29522972057160585,0.15399738801085916,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.51816742393515
2022,A912,CAMPO VERDE,MT,CO,-15.53138888,-55.13555555,748.27,-15.5,-55.25,13921,12.748973811860166,0.5859589041095891,5133,213.875,24.502396261578248,24.520853423849314,0.018457164084849643,1.1054088275666074,1.4968735544481766,0.9202528608084982,1.4969055763710852,-5.748876571655273,-2.1961909770965575,-0.06894493103027344,2.4777836322784395,9.153027534484863,9.153027534484863,0.0,0.0,0.0,0.0,12.300000190734863,34.900001525878906,13.395166397094727,33.377098083496094,5133,True,20,0.04417567691639307,1.6227529369187947,0.9204445809223223,-0.025718512831543427,-0.12587938247061814,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.51533071853302
2019,A242,OIAPOQUE,AP,N,3.813583,-51.8625,15.14,3.75,-51.75,1538,14.345453124360183,0.4986301369863014,4368,182.0,25.6854624407632,25.362812213408642,-0.322650240169973,0.9058969957809612,1.1926029425822955,0.8865895473452668,1.1482597509597465,-5.878512382507324,-2.280009412765503,-0.28427696228027344,1.3545853257179252,4.387012004852295,5.878512382507324,0.0,0.0,0.0,0.0,20.399999618530273,32.70000076293945,21.872461318969727,31.965234756469727,4368,True,16,-0.39054830697202425,1.5602929675783033,0.912008744368625,0.06789806680205124,-0.3676900249960078,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.51525318275228
2024,A313,CAMPINA GRANDE,PB,NE,-7.22555554,-35.90472222,546.17,-7.25,-36.0,8685,10.85579277221775,0.7273451730418944,6389,266.2083333333333,24.164063231712554,23.65069909662237,-0.51336413694247,0.7891557397088167,1.0007545379000156,0.9687468495641105,0.8591172399420015,-4.428808212280273,-1.8471578121185301,-0.5572749972343445,0.85771768093109,5.146484851837158,5.146484851837158,0.0,0.0,0.0,0.0,17.399999618530273,34.099998474121094,16.063486099243164,33.421775817871094,6389,True,20,-0.42705583328893415,1.0133654437790558,0.9656196416693958,-0.08630830365353581,-0.012610905879040235,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.51411867484249
2021,A548,CHAPADA GAUCHA,MG,SE,-15.30027777,-45.61749999,873.2,-15.25,-45.5,13799,13.788114938011615,0.7214611872146118,6320,263.3333333333333,23.303117071224165,23.227543656433685,-0.0755734322282985,1.06986426520161,1.4318552760815686,0.9474136884390659,1.4299726346076864,-6.551562309265137,-2.512238478660583,-0.04013633728027344,2.2150023221969595,7.272217273712158,7.272217273712158,0.0,0.0,0.0,0.0,12.699999809265137,38.29999923706055,10.321435928344727,37.968406677246094,6320,True,19,-0.10419606009411657,1.5247160364836565,0.9359665103938183,0.028622627865818068,-0.0928607604020879,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50742870830986
2009,A407,ITIRUCU,BA,NE,-13.52833332,-40.11972221,755.61,-13.5,-40.0,12694,13.321825104071335,0.632420091324201,5540,230.83333333333334,22.231028878387562,22.140461244479845,-0.09056763609333898,1.024817333395351,1.4160581981237401,0.9467782428924298,1.4132865461280373,-17.91435432434082,-2.6167011857032776,0.1444827988743782,1.700734680891037,7.379931926727295,17.91435432434082,5.0,0.09025270758122744,0.0,0.0,15.0,42.79999923706055,15.315576553344727,32.325828552246094,5540,True,23,-0.13770536324795452,1.2659338243591707,0.9556803501027101,0.04713772715461553,0.15012437376456944,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50662583421708
2021,A421,BREJO GRANDE,SE,NE,-10.47388888,-36.48194443,6.11,-10.5,-36.5,10776,3.511008710017419,0.0264840182648401,232,9.666666666666666,28.26853450413408,27.86982824062479,-0.39870624213503547,0.8002452704561713,1.1069498611949733,0.9046137036174927,1.0348853336365298,-3.5738277435302734,-2.3493111371994018,-0.32590293884277344,1.2507938623428343,2.916748523712158,3.5738277435302734,0.0,0.0,0.0,0.0,23.399999618530273,33.0,23.306299209594727,32.599510192871094,232,True,18,-0.613058635616982,1.4084182044818583,0.9089235907630782,0.21435239348194657,-0.301468343286885,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50565610333001
2022,A369,QUIXADA,CE,NE,-4.97888888,-39.05722222,193.0,-5.0,-39.0,7224,6.7594297906374745,0.3929223744292237,3442,143.41666666666666,28.32623471665147,27.998060952363357,-0.32817379438469596,0.9185398197853357,1.174340135729074,0.9686048562299072,1.1277172490970753,-4.844726085662842,-1.9858103036880492,-0.3929683715105057,1.5762577056884755,5.350049018859863,5.350049018859863,0.0,0.0,0.0,0.0,17.799999237060547,37.400001525878906,20.304513931274414,36.762596130371094,3442,True,6,-0.4354709475957619,1.3032283692489766,0.956899964760229,0.10729715321106592,-0.12888823351990264,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50251393011376
2011,A313,CAMPINA GRANDE,PB,NE,-7.24249999,-35.88888888,547.56,-7.25,-36.0,8685,12.284673131247596,0.7636986301369864,6690,278.75,24.069985052430933,23.586912461923735,-0.48307259004150765,0.7735466431303659,1.017959962532346,0.961778452210293,0.896104563358167,-6.305419445037842,-1.9234370708465576,-0.4868648499250412,0.9206085860729214,5.74570369720459,6.305419445037842,0.0,0.0,0.0,0.0,16.799999237060547,32.79999923706055,16.10569190979004,31.808740615844727,6690,True,20,-0.42705583328893415,1.0133654437790558,0.9656196416693958,-0.056016756752573504,0.004594518753290311,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50103255257385
2021,A546,GUARDA-MOR,MG,SE,-17.56138888,-47.19916666,997.01,-17.5,-47.25,15241,8.69753814698773,0.1617579908675799,1417,59.041666666666664,24.1745236638405,24.144191169873373,-0.030332472508770084,1.139625392592156,1.4704193047732426,0.9139934202329314,1.4706254292779128,-4.406786918640137,-2.2179194927215575,-0.12377891689538956,2.535810995101929,6.205811023712158,6.205811023712158,0.0,0.0,0.0,0.0,17.100000381469727,32.70000076293945,18.403955459594727,30.801172256469727,1417,True,19,0.4020521445226316,1.5775079869210902,0.9386802267578596,-0.4323846170314017,-0.10708868214784761,False,True,False,False,False,False,False,1,True,cobertura_baixa,101.50075177728202
